5400.43994140632  1.962990E-16
5400.87994136334  9.044922E-17
5401.31994132037  2.498474E-16
5401.7599412774  1.965902E-16
5402.19994123442  2.117295E-16
5402.63994119145  1.317091E-16
5403.07994114848  1.534648E-16
5403.51994110551  2.049835E-16
5403.95994106253  2.005052E-16
5404.39994101956  1.774434E-16
5404.83994097658  1.922683E-16
5405.27994093361  1.664038E-16
5405.71994089064  1.529373E-16
5406.15994084767  1.641319E-16
5406.59994080469  1.643726E-16
5407.03994076172  1.612497E-16
5407.47994071875  1.561943E-16
5407.91994067577  1.489588E-16
5408.3599406328  1.727922E-16
5408.79994058983  1.574974E-16
5409.23994054686  9.640716E-17
5409.67994050388  4.481226E-17
5410.11994046091  1.143108E-16
5410.55994041794  8.016281E-17
5410.99994037496  9.410283E-17
5411.43994033199  1.417374E-16
5411.87994028902  1.446361E-16
5412.31994024604  1.723267E-16
5412.75994020307  1.462375E-16
5413.1999401601  1.539278E-16
5413.63994011712  1.748790E-16
5414.07994007415  1.624247E-16
5414.51994003118  1.639750E-16
5414.95993998821  1.357637E-16
5415.39993994523  1.698779E-16
5415.83993990226  2.032313E-16
5416.27993985929  2.042184E-16
5416.71993981631  1.815035E-16
5417.15993977334  1.365210E-16
5417.59993973037  1.189774E-16
5418.03993968739  1.286067E-16
5418.47993964442  1.284782E-16
5418.91993960145  1.041619E-16
5419.35993955847  5.942749E-17
5419.7999395155  4.940233E-17
5420.23993947253  9.087693E-17
5420.67993942955  1.211682E-16
5421.11993938658  1.222757E-16
5421.55993934361  1.281109E-16
5421.99993930064  1.222660E-16
5422.43993925766  1.220080E-16
5422.87993921469  1.250540E-16
5423.31993917172  1.314963E-16
5423.75993912874  1.365822E-16
5424.19993908577  1.222756E-16
5424.6399390428  1.061946E-16
5425.07993899983  9.776582E-17
5425.51993895685  1.228974E-16
5425.95993891388  1.382298E-16
5426.39993887091  1.469261E-16
5426.83993882793  9.854999E-17
5427.27993878496  6.114559E-17
5427.71993874199  3.640324E-17
5428.15993869901  7.392625E-17
5428.59993865604  1.174220E-16
5429.03993861307  1.703607E-16
5429.4799385701  1.732129E-16
5429.91993852712  1.674536E-16
5430.35993848415  1.574072E-16
5430.79993844118  1.710056E-16
5431.2399383982  1.778583E-16
5431.67993835523  1.812609E-16
5432.11993831226  1.827288E-16
5432.55993826928  1.888618E-16
5432.99993822631  1.703688E-16
5433.43993818334  1.661383E-16
5433.87993814036  1.775331E-16
5434.31993809739  1.703764E-16
5434.75993805442  1.802122E-16
5435.19993801145  1.908703E-16
5435.63993796847  1.977778E-16
5436.0799379255  1.822858E-16
5436.51993788253  1.435172E-16
5436.95993783955  1.236103E-16
5437.39993779658  1.175385E-16
5437.83993775361  1.225951E-16
5438.27993771063  1.179348E-16
5438.71993766766  1.229611E-16
5439.15993762469  1.228735E-16
5439.59993758171  1.372325E-16
5440.03993753874  1.508739E-16
5440.47993749577  1.668794E-16
5440.9199374528  1.682509E-16
5441.35993740982  1.543569E-16
5441.79993736685  1.588982E-16
5442.23993732388  1.817251E-16
5442.6799372809  2.121953E-16
5443.11993723793  2.300097E-16
5443.55993719496  2.257744E-16
5443.99993715198  2.267829E-16
5444.43993710901  2.361843E-16
5444.87993706604  2.504816E-16
5445.31993702307  2.471678E-16
5445.75993698009  2.550501E-16
5446.19993693712  2.349358E-16
5446.63993689415  2.053532E-16
5447.07993685117  1.711604E-16
5447.5199368082  1.665208E-16
5447.95993676523  1.622294E-16
5448.39993672225  1.448733E-16
5448.83993667928  1.793860E-16
5449.27993663631  1.801083E-16
5449.71993659333  1.957859E-16
5450.15993655036  2.083060E-16
5450.59993650739  2.145119E-16
5451.03993646442  2.270969E-16
5451.47993642144  2.465639E-16
5451.91993637847  2.454857E-16
5452.3599363355  2.117595E-16
5452.79993629252  1.782230E-16
5453.23993624955  1.587689E-16
5453.67993620658  1.699079E-16
5454.1199361636  1.738655E-16
5454.55993612063  1.614713E-16
5454.99993607766  1.288092E-16
5455.43993603468  9.956213E-17
5455.87993599171  1.022468E-16
5456.31993594874  1.516026E-16
5456.75993590577  2.113088E-16
5457.19993586279  2.500998E-16
5457.63993581982  2.371315E-16
5458.07993577685  2.070477E-16
5458.51993573387  1.623215E-16
5458.9599356909  1.456975E-16
5459.39993564793  1.503057E-16
5459.83993560495  1.525395E-16
5460.27993556198  1.465454E-16
5460.71993551901  1.436955E-16
5461.15993547604  1.444555E-16
5461.59993543306  1.912128E-16
5462.03993539009  2.421867E-16
5462.47993534712  2.781083E-16
5462.91993530414  2.543179E-16
5463.35993526117  2.259745E-16
5463.7999352182  1.871111E-16
5464.23993517522  1.578705E-16
5464.67993513225  1.400167E-16
5465.11993508928  1.370137E-16
5465.55993504631  1.400693E-16
5465.99993500333  1.372106E-16
5466.43993496036  1.373908E-16
5466.87993491739  1.455316E-16
5467.31993487441  1.835618E-16
5467.75993483144  2.234297E-16
5468.19993478847  2.355439E-16
5468.63993474549  2.044676E-16
5469.07993470252  1.553050E-16
5469.51993465955  1.409721E-16
5469.95993461658  1.592072E-16
5470.3999345736  1.878236E-16
5470.83993453063  2.074478E-16
5471.27993448765  1.880763E-16
5471.71993444468  1.843414E-16
5472.15993440171  1.633771E-16
5472.59993435874  1.681460E-16
5473.03993431576  1.642434E-16
5473.47993427279  1.719686E-16
5473.91993422982  1.713064E-16
5474.35993418684  1.647750E-16
5474.79993414387  1.472706E-16
5475.2399341009  1.247067E-16
5475.67993405793  1.283122E-16
5476.11993401495  1.459020E-16
5476.55993397198  1.720054E-16
5476.99993392901  1.659530E-16
5477.43993388603  1.593624E-16
5477.87993384306  1.482237E-16
5478.31993380009  1.680662E-16
5478.75993375711  1.891558E-16
5479.19993371414  2.140559E-16
5479.63993367117  1.979630E-16
5480.07993362819  1.770837E-16
5480.51993358522  1.526471E-16
5480.95993354225  1.506974E-16
